account_id,district_id,frequency,account_open_date,client_id
1437,50,MONTHLY STATEMENTS,1/13/1995,1744
756,65,MONTHLY STATEMENTS,1/13/1995,906
3244,56,MONTHLY STATEMENTS,1/14/1995,3924
10630,41,MONTHLY STATEMENTS,1/15/1995,13071
3981,23,MONTHLY STATEMENTS,1/15/1995,4801
3812,72,MONTHLY STATEMENTS,1/16/1995,4593
4368,1,MONTHLY STATEMENTS,1/16/1995,5263
2729,40,MONTHLY STATEMENTS,1/16/1995,3295
2446,3,MONTHLY STATEMENTS,1/16/1995,2953
839,16,MONTHLY STATEMENTS,1/17/1995,1011
1625,1,MONTHLY STATEMENTS,1/17/1995,1970
2563,48,MONTHLY STATEMENTS,1/17/1995,3094
1414,58,MONTHLY STATEMENTS,1/17/1995,1714
7562,72,WEEKLY STATEMENTS,1/17/1995,9366
2185,67,MONTHLY STATEMENTS,1/18/1995,2645
1446,57,MONTHLY STATEMENTS,1/18/1995,1754
915,72,MONTHLY STATEMENTS,1/18/1995,1102
3777,70,MONTHLY STATEMENTS,1/19/1995,4554
2414,1,MONTHLY STATEMENTS,1/19/1995,2916
9814,64,WEEKLY STATEMENTS,1/19/1995,12079
2681,28,MONTHLY STATEMENTS,1/19/1995,3236
484,1,MONTHLY STATEMENTS,1/20/1995,582
217,77,MONTHLY STATEMENTS,1/20/1995,262
9030,72,MONTHLY STATEMENTS,1/21/1995,11121
2352,70,MONTHLY STATEMENTS,1/21/1995,2843
1526,52,MONTHLY STATEMENTS,1/22/1995,1850
3841,8,MONTHLY STATEMENTS,1/22/1995,4631
270,27,MONTHLY STATEMENTS,1/23/1995,326
1914,27,MONTHLY STATEMENTS,1/24/1995,2324
2054,1,MONTHLY STATEMENTS,1/24/1995,2493
2111,42,WEEKLY STATEMENTS,1/25/1995,2555
1769,39,MONTHLY STATEMENTS,1/25/1995,2145
2663,64,MONTHLY STATEMENTS,1/25/1995,3215
4103,38,MONTHLY STATEMENTS,1/25/1995,4942
5735,52,MONTHLY STATEMENTS,1/25/1995,6936
3362,73,MONTHLY STATEMENTS,1/25/1995,4065
2755,20,MONTHLY STATEMENTS,1/26/1995,3327
3235,8,MONTHLY STATEMENTS,1/26/1995,3913
795,25,MONTHLY STATEMENTS,1/27/1995,953
1548,47,MONTHLY STATEMENTS,1/27/1995,1877
650,3,MONTHLY STATEMENTS,1/28/1995,780
11042,72,MONTHLY STATEMENTS,1/29/1995,13576
3421,31,MONTHLY STATEMENTS,2/1/1995,4136
1112,48,MONTHLY STATEMENTS,2/3/1995,1333
3583,40,MONTHLY STATEMENTS,2/3/1995,4323
4001,54,MONTHLY STATEMENTS,2/4/1995,4824
393,46,MONTHLY STATEMENTS,2/4/1995,474
2718,29,MONTHLY STATEMENTS,2/5/1995,3282
1496,57,MONTHLY STATEMENTS,2/5/1995,1814
2968,15,MONTHLY STATEMENTS,2/5/1995,3583
1889,59,MONTHLY STATEMENTS,2/6/1995,2292
789,39,MONTHLY STATEMENTS,2/6/1995,944
7614,62,MONTHLY STATEMENTS,2/8/1995,9427
8159,26,MONTHLY STATEMENTS,2/8/1995,10076
2151,38,MONTHLY STATEMENTS,2/8/1995,2603
3865,50,MONTHLY STATEMENTS,2/9/1995,4659
4109,54,MONTHLY STATEMENTS,2/9/1995,4949
515,57,MONTHLY STATEMENTS,2/9/1995,618
3817,70,MONTHLY STATEMENTS,2/10/1995,4600
2268,1,MONTHLY STATEMENTS,2/11/1995,2746
388,59,MONTHLY STATEMENTS,2/11/1995,469
3623,59,MONTHLY STATEMENTS,2/12/1995,4370
1967,26,WEEKLY STATEMENTS,2/13/1995,2392
4727,2,MONTHLY STATEMENTS,2/13/1995,5701
3466,64,MONTHLY STATEMENTS,2/16/1995,4189
3297,53,MONTHLY STATEMENTS,2/17/1995,3988
607,16,MONTHLY STATEMENTS,2/17/1995,726
1858,72,MONTHLY STATEMENTS,2/18/1995,2254
3978,59,MONTHLY STATEMENTS,2/18/1995,4797
70,8,MONTHLY STATEMENTS,2/18/1995,81
781,33,MONTHLY STATEMENTS,2/19/1995,933
10884,65,MONTHLY STATEMENTS,2/20/1995,13380
2688,72,MONTHLY STATEMENTS,2/20/1995,3244
1772,31,WEEKLY STATEMENTS,2/20/1995,2148
2490,22,MONTHLY STATEMENTS,2/21/1995,3006
2047,20,MONTHLY STATEMENTS,2/21/1995,2485
3839,1,MONTHLY STATEMENTS,2/21/1995,4627
1633,51,MONTHLY STATEMENTS,2/22/1995,1979
763,1,MONTHLY STATEMENTS,2/23/1995,913
4161,1,MONTHLY STATEMENTS,2/23/1995,5016
2431,74,MONTHLY STATEMENTS,2/23/1995,2937
3753,28,MONTHLY STATEMENTS,2/24/1995,4528
1778,15,MONTHLY STATEMENTS,2/25/1995,2155
2911,33,MONTHLY STATEMENTS,2/25/1995,3518
3710,1,MONTHLY STATEMENTS,2/25/1995,4473
1702,56,MONTHLY STATEMENTS,2/27/1995,2067
3737,34,MONTHLY STATEMENTS,3/1/1995,4510
190,74,MONTHLY STATEMENTS,3/2/1995,230
2865,1,MONTHLY STATEMENTS,3/3/1995,3463
3014,75,WEEKLY STATEMENTS,3/3/1995,3640
2680,46,MONTHLY STATEMENTS,3/3/1995,3235
1129,35,MONTHLY STATEMENTS,3/3/1995,1355
3233,31,MONTHLY STATEMENTS,3/3/1995,3911
1287,35,MONTHLY STATEMENTS,3/4/1995,1557
9897,1,MONTHLY STATEMENTS,3/4/1995,12181
30,36,MONTHLY STATEMENTS,3/4/1995,38
2367,28,MONTHLY STATEMENTS,3/4/1995,2860
3826,34,MONTHLY STATEMENTS,3/5/1995,4610
376,25,MONTHLY STATEMENTS,3/5/1995,456
1108,26,MONTHLY STATEMENTS,3/9/1995,1329
108,53,MONTHLY STATEMENTS,3/10/1995,130
1802,75,MONTHLY STATEMENTS,3/10/1995,2182
3230,1,MONTHLY STATEMENTS,3/11/1995,3907
3989,19,MONTHLY STATEMENTS,3/11/1995,4809
2723,75,MONTHLY STATEMENTS,3/12/1995,3289
7859,52,MONTHLY STATEMENTS,3/14/1995,9717
7606,21,MONTHLY STATEMENTS,3/15/1995,9417
158,37,MONTHLY STATEMENTS,3/15/1995,190
6397,48,MONTHLY STATEMENTS,3/15/1995,7723
150,73,MONTHLY STATEMENTS,3/16/1995,180
3402,76,WEEKLY STATEMENTS,3/16/1995,4113
2810,66,MONTHLY STATEMENTS,3/16/1995,3394
586,54,MONTHLY STATEMENTS,3/16/1995,704
1261,52,MONTHLY STATEMENTS,3/18/1995,1522
2856,25,MONTHLY STATEMENTS,3/18/1995,3450
288,25,MONTHLY STATEMENTS,3/18/1995,350
3750,77,MONTHLY STATEMENTS,3/18/1995,4524
1174,70,MONTHLY STATEMENTS,3/21/1995,1414
1306,1,MONTHLY STATEMENTS,3/22/1995,1580
5541,43,MONTHLY STATEMENTS,3/24/1995,6691
1,18,MONTHLY STATEMENTS,3/24/1995,1
981,66,MONTHLY STATEMENTS,3/25/1995,1182
767,25,MONTHLY STATEMENTS,3/26/1995,917
608,32,MONTHLY STATEMENTS,3/27/1995,727
1757,75,MONTHLY STATEMENTS,3/27/1995,2129
6609,16,MONTHLY STATEMENTS,3/27/1995,7980
870,70,MONTHLY STATEMENTS,3/27/1995,1048
227,27,MONTHLY STATEMENTS,3/28/1995,273
568,18,MONTHLY STATEMENTS,3/28/1995,682
1254,74,MONTHLY STATEMENTS,3/28/1995,1513
1540,1,MONTHLY STATEMENTS,3/29/1995,1867
1692,56,MONTHLY STATEMENTS,3/29/1995,2055
1249,67,MONTHLY STATEMENTS,3/30/1995,1508
95,1,MONTHLY STATEMENTS,3/30/1995,112
1561,66,MONTHLY STATEMENTS,4/1/1995,1892
2540,54,MONTHLY STATEMENTS,4/1/1995,3066
248,1,MONTHLY STATEMENTS,4/2/1995,300
9493,64,MONTHLY STATEMENTS,4/2/1995,11685
5126,58,MONTHLY STATEMENTS,4/3/1995,6185
231,22,MONTHLY STATEMENTS,4/3/1995,278
2203,47,MONTHLY STATEMENTS,4/4/1995,2666
6910,76,MONTHLY STATEMENTS,4/4/1995,8342
1986,46,MONTHLY STATEMENTS,4/4/1995,2413
2839,70,MONTHLY STATEMENTS,4/4/1995,3431
1479,54,MONTHLY STATEMENTS,4/4/1995,1792
3147,54,MONTHLY STATEMENTS,4/5/1995,3806
6289,64,MONTHLY STATEMENTS,4/5/1995,7594
1590,77,MONTHLY STATEMENTS,4/7/1995,1927
7418,21,MONTHLY STATEMENTS,4/7/1995,9196
19,21,MONTHLY STATEMENTS,4/7/1995,25
842,62,MONTHLY STATEMENTS,4/7/1995,1015
1821,70,MONTHLY STATEMENTS,4/7/1995,2207
206,61,MONTHLY STATEMENTS,4/8/1995,248
3109,18,MONTHLY STATEMENTS,4/8/1995,3760
7815,19,WEEKLY STATEMENTS,4/9/1995,9663
7136,12,WEEKLY STATEMENTS,4/9/1995,8615
1228,62,MONTHLY STATEMENTS,4/9/1995,1481
893,53,MONTHLY STATEMENTS,4/12/1995,1076
3702,53,MONTHLY STATEMENTS,4/13/1995,4464
4852,47,MONTHLY STATEMENTS,4/13/1995,5860
2750,13,MONTHLY STATEMENTS,4/13/1995,3321
1046,1,MONTHLY STATEMENTS,4/14/1995,1255
3729,31,MONTHLY STATEMENTS,4/14/1995,4498
1862,19,WEEKLY STATEMENTS,4/15/1995,2259
1309,1,MONTHLY STATEMENTS,4/15/1995,1583
1315,13,MONTHLY STATEMENTS,4/17/1995,1590
3321,17,MONTHLY STATEMENTS,4/18/1995,4014
3231,73,MONTHLY STATEMENTS,4/18/1995,3908
5724,14,STATEMENTS AFTER TRANSACTION,4/19/1995,6922
3823,74,MONTHLY STATEMENTS,4/19/1995,4607
2726,18,MONTHLY STATEMENTS,4/20/1995,3292
1038,64,MONTHLY STATEMENTS,4/20/1995,1245
7861,34,MONTHLY STATEMENTS,4/22/1995,9721
819,20,MONTHLY STATEMENTS,4/22/1995,984
455,54,MONTHLY STATEMENTS,4/23/1995,547
3930,37,MONTHLY STATEMENTS,4/25/1995,4739
4423,39,MONTHLY STATEMENTS,4/26/1995,5333
267,38,MONTHLY STATEMENTS,4/26/1995,322
922,61,MONTHLY STATEMENTS,4/27/1995,1111
3735,1,MONTHLY STATEMENTS,4/27/1995,4507
3449,1,MONTHLY STATEMENTS,4/27/1995,4171
2751,31,MONTHLY STATEMENTS,4/28/1995,3322
404,41,MONTHLY STATEMENTS,4/28/1995,489
2547,74,MONTHLY STATEMENTS,4/28/1995,3075
1248,22,MONTHLY STATEMENTS,4/29/1995,1506
2331,8,MONTHLY STATEMENTS,4/29/1995,2819
1010,61,MONTHLY STATEMENTS,5/1/1995,1214
54,4,MONTHLY STATEMENTS,5/2/1995,63
2364,33,MONTHLY STATEMENTS,5/3/1995,2857
1280,70,MONTHLY STATEMENTS,5/3/1995,1548
2931,36,MONTHLY STATEMENTS,5/4/1995,3539
10351,23,MONTHLY STATEMENTS,5/4/1995,12738
3936,39,MONTHLY STATEMENTS,5/4/1995,4746
5194,1,STATEMENTS AFTER TRANSACTION,5/5/1995,6272
3464,25,MONTHLY STATEMENTS,5/5/1995,4187
533,40,MONTHLY STATEMENTS,5/7/1995,641
3940,35,WEEKLY STATEMENTS,5/7/1995,4751
4538,70,MONTHLY STATEMENTS,5/7/1995,5473
454,7,MONTHLY STATEMENTS,5/7/1995,546
1183,12,MONTHLY STATEMENTS,5/8/1995,1425
2323,72,MONTHLY STATEMENTS,5/8/1995,2810
463,51,MONTHLY STATEMENTS,5/8/1995,557
285,17,MONTHLY STATEMENTS,5/8/1995,345
4105,58,MONTHLY STATEMENTS,5/8/1995,4944
2525,45,MONTHLY STATEMENTS,5/8/1995,3047
6434,1,MONTHLY STATEMENTS,5/8/1995,7765
2919,77,MONTHLY STATEMENTS,5/10/1995,3527
1741,21,MONTHLY STATEMENTS,5/10/1995,2112
746,75,MONTHLY STATEMENTS,5/10/1995,894
256,37,MONTHLY STATEMENTS,5/14/1995,309
3845,48,MONTHLY STATEMENTS,5/14/1995,4636
4014,56,STATEMENTS AFTER TRANSACTION,5/15/1995,4837
2178,64,MONTHLY STATEMENTS,5/15/1995,2637
2935,68,MONTHLY STATEMENTS,5/15/1995,3545
544,32,MONTHLY STATEMENTS,5/15/1995,655
1720,35,MONTHLY STATEMENTS,5/16/1995,2086
875,63,MONTHLY STATEMENTS,5/17/1995,1054
733,49,WEEKLY STATEMENTS,5/17/1995,880
3251,59,MONTHLY STATEMENTS,5/18/1995,3932
5358,4,MONTHLY STATEMENTS,5/18/1995,6469
2521,63,MONTHLY STATEMENTS,5/19/1995,3043
10963,16,MONTHLY STATEMENTS,5/20/1995,13480
57,1,MONTHLY STATEMENTS,5/21/1995,66
4589,4,MONTHLY STATEMENTS,5/22/1995,5531
490,45,MONTHLY STATEMENTS,5/23/1995,589
3386,2,MONTHLY STATEMENTS,5/23/1995,4094
8998,61,MONTHLY STATEMENTS,5/24/1995,11083
11349,1,WEEKLY STATEMENTS,5/26/1995,13955
2969,29,MONTHLY STATEMENTS,5/26/1995,3585
1530,70,MONTHLY STATEMENTS,5/27/1995,1854
1642,64,MONTHLY STATEMENTS,5/27/1995,1991
6358,3,MONTHLY STATEMENTS,5/27/1995,7678
10001,24,MONTHLY STATEMENTS,5/28/1995,12303
3186,10,MONTHLY STATEMENTS,5/28/1995,3852
1059,8,MONTHLY STATEMENTS,5/30/1995,1272
3624,32,WEEKLY STATEMENTS,5/30/1995,4371
1974,42,MONTHLY STATEMENTS,6/1/1995,2399
2559,32,MONTHLY STATEMENTS,6/1/1995,3090
11069,37,MONTHLY STATEMENTS,6/2/1995,13608
3874,51,MONTHLY STATEMENTS,6/2/1995,4670
3520,72,MONTHLY STATEMENTS,6/4/1995,4250
2018,42,MONTHLY STATEMENTS,6/4/1995,2451
2877,37,MONTHLY STATEMENTS,6/4/1995,3477
2642,68,MONTHLY STATEMENTS,6/5/1995,3188
553,26,MONTHLY STATEMENTS,6/6/1995,666
1092,41,MONTHLY STATEMENTS,6/6/1995,1310
471,47,MONTHLY STATEMENTS,6/7/1995,566
53,77,MONTHLY STATEMENTS,6/7/1995,62
1413,65,MONTHLY STATEMENTS,6/7/1995,1713
5774,1,MONTHLY STATEMENTS,6/8/1995,6987
3392,1,MONTHLY STATEMENTS,6/8/1995,4101
1465,30,MONTHLY STATEMENTS,6/8/1995,1776
1420,68,MONTHLY STATEMENTS,6/8/1995,1722
1620,17,MONTHLY STATEMENTS,6/8/1995,1964
4121,54,MONTHLY STATEMENTS,6/8/1995,4961
754,1,MONTHLY STATEMENTS,6/8/1995,904
3045,1,MONTHLY STATEMENTS,6/8/1995,3681
3453,13,MONTHLY STATEMENTS,6/8/1995,4175
1696,43,MONTHLY STATEMENTS,6/9/1995,2059
2139,8,MONTHLY STATEMENTS,6/9/1995,2586
1793,56,MONTHLY STATEMENTS,6/10/1995,2173
3725,33,MONTHLY STATEMENTS,6/11/1995,4493
896,3,MONTHLY STATEMENTS,6/11/1995,1079
3252,12,MONTHLY STATEMENTS,6/12/1995,3934
808,69,MONTHLY STATEMENTS,6/13/1995,968
3601,54,MONTHLY STATEMENTS,6/13/1995,4344
131,52,MONTHLY STATEMENTS,6/13/1995,157
3124,6,MONTHLY STATEMENTS,6/13/1995,3779
7618,72,WEEKLY STATEMENTS,6/13/1995,9433
807,76,WEEKLY STATEMENTS,6/13/1995,967
3847,33,MONTHLY STATEMENTS,6/13/1995,4638
223,39,MONTHLY STATEMENTS,6/13/1995,268
2328,35,MONTHLY STATEMENTS,6/14/1995,2815
1519,9,MONTHLY STATEMENTS,6/14/1995,1842
10019,8,MONTHLY STATEMENTS,6/15/1995,12325
458,7,MONTHLY STATEMENTS,6/16/1995,550
120,65,WEEKLY STATEMENTS,6/16/1995,144
1846,6,MONTHLY STATEMENTS,6/17/1995,2239
2096,32,MONTHLY STATEMENTS,6/17/1995,2539
2297,46,MONTHLY STATEMENTS,6/18/1995,2781
7184,5,MONTHLY STATEMENTS,6/19/1995,8670
2781,16,MONTHLY STATEMENTS,6/20/1995,3358
1031,74,MONTHLY STATEMENTS,6/20/1995,1238
3810,43,MONTHLY STATEMENTS,6/22/1995,4591
1151,40,MONTHLY STATEMENTS,6/23/1995,1384
1728,74,MONTHLY STATEMENTS,6/23/1995,2096
9235,37,MONTHLY STATEMENTS,6/24/1995,11371
3363,30,MONTHLY STATEMENTS,6/24/1995,4066
3436,5,MONTHLY STATEMENTS,6/24/1995,4156
2533,49,MONTHLY STATEMENTS,6/27/1995,3058
99,1,MONTHLY STATEMENTS,6/27/1995,120
638,65,MONTHLY STATEMENTS,6/28/1995,765
2292,41,MONTHLY STATEMENTS,6/29/1995,2775
1725,72,STATEMENTS AFTER TRANSACTION,7/3/1995,2092
3410,39,MONTHLY STATEMENTS,7/3/1995,4122
1597,68,MONTHLY STATEMENTS,7/4/1995,1935
2041,48,MONTHLY STATEMENTS,7/5/1995,2478
5742,74,STATEMENTS AFTER TRANSACTION,7/5/1995,6946
4415,73,MONTHLY STATEMENTS,7/5/1995,5322
4330,47,MONTHLY STATEMENTS,7/5/1995,5214
3458,63,MONTHLY STATEMENTS,7/7/1995,4180
3330,76,MONTHLY STATEMENTS,7/8/1995,4026
6649,1,MONTHLY STATEMENTS,7/8/1995,8030
3779,74,MONTHLY STATEMENTS,7/8/1995,4556
1103,66,MONTHLY STATEMENTS,7/9/1995,1324
731,5,MONTHLY STATEMENTS,7/11/1995,877
2307,60,MONTHLY STATEMENTS,7/12/1995,2791
3474,23,MONTHLY STATEMENTS,7/12/1995,4198
625,70,MONTHLY STATEMENTS,7/12/1995,751
1075,35,MONTHLY STATEMENTS,7/13/1995,1290
2281,1,MONTHLY STATEMENTS,7/13/1995,2761
3895,27,MONTHLY STATEMENTS,7/14/1995,4697
5263,64,MONTHLY STATEMENTS,7/14/1995,6359
5794,70,MONTHLY STATEMENTS,7/14/1995,7010
1220,1,MONTHLY STATEMENTS,7/15/1995,1473
1568,23,MONTHLY STATEMENTS,7/15/1995,1900
1344,12,STATEMENTS AFTER TRANSACTION,7/16/1995,1628
8547,14,WEEKLY STATEMENTS,7/17/1995,10543
1135,1,MONTHLY STATEMENTS,7/17/1995,1364
4263,5,MONTHLY STATEMENTS,7/17/1995,5137
3532,73,MONTHLY STATEMENTS,7/18/1995,4263
1251,34,WEEKLY STATEMENTS,7/18/1995,1510
1936,70,MONTHLY STATEMENTS,7/18/1995,2352
2244,46,MONTHLY STATEMENTS,7/19/1995,2717
2310,15,MONTHLY STATEMENTS,7/19/1995,2796
1994,42,MONTHLY STATEMENTS,7/19/1995,2423
720,54,MONTHLY STATEMENTS,7/20/1995,863
1472,2,MONTHLY STATEMENTS,7/20/1995,1784
2144,55,STATEMENTS AFTER TRANSACTION,7/21/1995,2594
953,14,MONTHLY STATEMENTS,7/22/1995,1149
4081,11,MONTHLY STATEMENTS,7/22/1995,4918
10018,8,MONTHLY STATEMENTS,7/23/1995,12324
2553,41,MONTHLY STATEMENTS,7/24/1995,3083
2520,18,MONTHLY STATEMENTS,7/25/1995,3042
1252,13,WEEKLY STATEMENTS,7/26/1995,1511
3357,54,MONTHLY STATEMENTS,7/26/1995,4059
6985,38,MONTHLY STATEMENTS,7/27/1995,8432
2957,25,MONTHLY STATEMENTS,7/28/1995,3571
4948,43,MONTHLY STATEMENTS,7/29/1995,5977
1803,24,MONTHLY STATEMENTS,7/29/1995,2184
2577,7,MONTHLY STATEMENTS,7/30/1995,3109
1009,1,WEEKLY STATEMENTS,8/1/1995,1213
2265,65,MONTHLY STATEMENTS,8/3/1995,2742
675,58,MONTHLY STATEMENTS,8/3/1995,810
5033,54,MONTHLY STATEMENTS,8/3/1995,6077
1971,41,MONTHLY STATEMENTS,8/4/1995,2396
2830,20,MONTHLY STATEMENTS,8/4/1995,3421
1927,42,MONTHLY STATEMENTS,8/4/1995,2340
5118,72,MONTHLY STATEMENTS,8/5/1995,6175
3203,23,MONTHLY STATEMENTS,8/7/1995,3873
3270,30,MONTHLY STATEMENTS,8/8/1995,3959
1520,48,MONTHLY STATEMENTS,8/8/1995,1843
4681,70,MONTHLY STATEMENTS,8/8/1995,5642
3902,1,MONTHLY STATEMENTS,8/8/1995,4705
8327,1,WEEKLY STATEMENTS,8/8/1995,10282
1203,72,MONTHLY STATEMENTS,8/9/1995,1452
2608,19,MONTHLY STATEMENTS,8/9/1995,3147
2206,45,MONTHLY STATEMENTS,8/10/1995,2670
3216,3,MONTHLY STATEMENTS,8/11/1995,3890
1122,13,MONTHLY STATEMENTS,8/12/1995,1346
786,53,MONTHLY STATEMENTS,8/12/1995,940
3631,1,MONTHLY STATEMENTS,8/13/1995,4380
2514,16,MONTHLY STATEMENTS,8/13/1995,3036
75,1,MONTHLY STATEMENTS,8/13/1995,89
3679,64,MONTHLY STATEMENTS,8/15/1995,4434
2562,35,MONTHLY STATEMENTS,8/15/1995,3093
2280,68,MONTHLY STATEMENTS,8/17/1995,2760
3896,45,MONTHLY STATEMENTS,8/17/1995,4698
11138,70,WEEKLY STATEMENTS,8/18/1995,13690
5213,1,MONTHLY STATEMENTS,8/18/1995,6299
531,31,MONTHLY STATEMENTS,8/18/1995,639
6856,43,MONTHLY STATEMENTS,8/19/1995,8276
5024,70,MONTHLY STATEMENTS,8/20/1995,6067
560,36,MONTHLY STATEMENTS,8/20/1995,673
11382,74,MONTHLY STATEMENTS,8/20/1995,13998
2855,27,MONTHLY STATEMENTS,8/21/1995,3449
2858,56,MONTHLY STATEMENTS,8/22/1995,3453
3763,55,MONTHLY STATEMENTS,8/23/1995,4539
995,64,MONTHLY STATEMENTS,8/23/1995,1199
3315,23,MONTHLY STATEMENTS,8/24/1995,4007
3582,19,MONTHLY STATEMENTS,8/26/1995,4321
420,75,MONTHLY STATEMENTS,8/26/1995,506
937,43,MONTHLY STATEMENTS,8/26/1995,1129
4258,51,MONTHLY STATEMENTS,8/26/1995,5132
5066,13,WEEKLY STATEMENTS,8/27/1995,6115
2236,73,MONTHLY STATEMENTS,8/27/1995,2708
3995,12,MONTHLY STATEMENTS,8/27/1995,4817
894,46,MONTHLY STATEMENTS,8/27/1995,1077
418,36,MONTHLY STATEMENTS,8/27/1995,504
3254,36,MONTHLY STATEMENTS,8/27/1995,3936
32,5,MONTHLY STATEMENTS,8/28/1995,40
213,73,MONTHLY STATEMENTS,8/29/1995,256
2833,64,MONTHLY STATEMENTS,8/30/1995,3424
3553,70,MONTHLY STATEMENTS,8/30/1995,4288
9052,43,STATEMENTS AFTER TRANSACTION,8/30/1995,11149
3139,12,MONTHLY STATEMENTS,8/30/1995,3795
1562,1,MONTHLY STATEMENTS,8/30/1995,1894
1961,13,MONTHLY STATEMENTS,8/30/1995,2385
353,24,MONTHLY STATEMENTS,8/30/1995,431
1640,13,MONTHLY STATEMENTS,9/1/1995,1988
6872,15,MONTHLY STATEMENTS,9/2/1995,8295
532,26,MONTHLY STATEMENTS,9/2/1995,640
674,49,MONTHLY STATEMENTS,9/2/1995,809
10365,22,MONTHLY STATEMENTS,9/2/1995,12756
430,54,MONTHLY STATEMENTS,9/2/1995,518
429,63,MONTHLY STATEMENTS,9/3/1995,517
3269,37,MONTHLY STATEMENTS,9/3/1995,3958
1810,50,MONTHLY STATEMENTS,9/3/1995,2194
665,8,MONTHLY STATEMENTS,9/3/1995,797
3855,33,MONTHLY STATEMENTS,9/4/1995,4648
3866,60,MONTHLY STATEMENTS,9/5/1995,4660
3914,33,MONTHLY STATEMENTS,9/5/1995,4720
3807,53,MONTHLY STATEMENTS,9/5/1995,4588
3925,1,MONTHLY STATEMENTS,9/5/1995,4733
219,28,MONTHLY STATEMENTS,9/6/1995,264
3552,62,MONTHLY STATEMENTS,9/6/1995,4287
7957,51,MONTHLY STATEMENTS,9/7/1995,9833
1149,18,MONTHLY STATEMENTS,9/7/1995,1382
1423,76,MONTHLY STATEMENTS,9/8/1995,1725
2853,54,MONTHLY STATEMENTS,9/8/1995,3447
803,19,MONTHLY STATEMENTS,9/9/1995,962
2456,65,MONTHLY STATEMENTS,9/9/1995,2966
619,1,WEEKLY STATEMENTS,9/9/1995,743
301,60,MONTHLY STATEMENTS,9/10/1995,367
372,55,MONTHLY STATEMENTS,9/10/1995,452
3492,33,MONTHLY STATEMENTS,9/10/1995,4220
6463,16,MONTHLY STATEMENTS,9/11/1995,7800
3628,70,MONTHLY STATEMENTS,9/12/1995,4376
2358,7,MONTHLY STATEMENTS,9/13/1995,2850
1613,1,MONTHLY STATEMENTS,9/13/1995,1956
2866,43,MONTHLY STATEMENTS,9/13/1995,3464
3010,46,MONTHLY STATEMENTS,9/13/1995,3636
3368,24,MONTHLY STATEMENTS,9/14/1995,4073
5125,1,MONTHLY STATEMENTS,9/14/1995,6183
994,72,MONTHLY STATEMENTS,9/15/1995,1198
1674,1,MONTHLY STATEMENTS,9/15/1995,2032
3234,1,MONTHLY STATEMENTS,9/16/1995,3912
1452,45,MONTHLY STATEMENTS,9/16/1995,1761
9377,1,MONTHLY STATEMENTS,9/17/1995,11545
3758,38,MONTHLY STATEMENTS,9/19/1995,4534
138,22,MONTHLY STATEMENTS,9/19/1995,165
1376,64,MONTHLY STATEMENTS,9/20/1995,1664
3770,23,MONTHLY STATEMENTS,9/20/1995,4546
11271,5,MONTHLY STATEMENTS,9/20/1995,13852
2353,51,MONTHLY STATEMENTS,9/21/1995,2844
1335,54,MONTHLY STATEMENTS,9/21/1995,1616
2119,74,MONTHLY STATEMENTS,9/21/1995,2563
8,57,MONTHLY STATEMENTS,9/21/1995,10
1704,70,MONTHLY STATEMENTS,9/22/1995,2069
1660,1,MONTHLY STATEMENTS,9/22/1995,2013
5429,71,MONTHLY STATEMENTS,9/22/1995,6552
3440,22,MONTHLY STATEMENTS,9/22/1995,4161
2148,1,MONTHLY STATEMENTS,9/22/1995,2599
676,39,MONTHLY STATEMENTS,9/22/1995,812
2731,1,MONTHLY STATEMENTS,9/26/1995,3297
80,43,MONTHLY STATEMENTS,9/27/1995,94
3417,48,MONTHLY STATEMENTS,9/28/1995,4131
169,4,MONTHLY STATEMENTS,9/28/1995,205
4047,45,WEEKLY STATEMENTS,9/29/1995,4877
7487,4,MONTHLY STATEMENTS,10/1/1995,9276
992,22,MONTHLY STATEMENTS,10/1/1995,1196
331,65,MONTHLY STATEMENTS,10/2/1995,405
2835,73,MONTHLY STATEMENTS,10/3/1995,3426
3677,1,MONTHLY STATEMENTS,10/4/1995,4432
2565,74,MONTHLY STATEMENTS,10/4/1995,3096
4190,62,MONTHLY STATEMENTS,10/4/1995,5050
3317,4,MONTHLY STATEMENTS,10/4/1995,4010
1690,16,MONTHLY STATEMENTS,10/7/1995,2053
1448,1,MONTHLY STATEMENTS,10/7/1995,1756
521,9,MONTHLY STATEMENTS,10/8/1995,626
3132,56,MONTHLY STATEMENTS,10/8/1995,3788
3944,22,MONTHLY STATEMENTS,10/8/1995,4756
1427,17,MONTHLY STATEMENTS,10/8/1995,1731
1742,68,MONTHLY STATEMENTS,10/8/1995,2113
6400,31,STATEMENTS AFTER TRANSACTION,10/9/1995,7727
3486,64,MONTHLY STATEMENTS,10/9/1995,4213
4473,45,MONTHLY STATEMENTS,10/9/1995,5395
2965,6,MONTHLY STATEMENTS,10/10/1995,3580
2301,22,MONTHLY STATEMENTS,10/10/1995,2785
2674,50,MONTHLY STATEMENTS,10/10/1995,3229
11,76,MONTHLY STATEMENTS,10/10/1995,14
8533,47,MONTHLY STATEMENTS,10/10/1995,10528
1089,74,MONTHLY STATEMENTS,10/10/1995,1307
5063,43,MONTHLY STATEMENTS,10/11/1995,6112
1257,66,MONTHLY STATEMENTS,10/11/1995,1517
990,17,MONTHLY STATEMENTS,10/11/1995,1194
1581,39,MONTHLY STATEMENTS,10/12/1995,1914
